run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR4059641	VK242	SAMEA6800003	Ancient human sample	ERX4058426	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059641/ERR4059641.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059641/VK242.final.bam	a4adc0b4d01d6ef4f105d34c70eb1a2d	2059571267	WGS	GENOMIC	RANDOM PCR	ILLUMINA	29688074	1842861600
ERR4059642	VK244	SAMEA6800004	Ancient human sample	ERX4058427	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059642/ERR4059642.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059642/VK244.final.bam	3b17cfa80efe0a6403c630c5caa83313	1746099761	WGS	GENOMIC	RANDOM PCR	ILLUMINA	24654785	1663104669
ERR4059645	VK248	SAMEA6800007	Ancient human sample	ERX4058430	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059645/ERR4059645.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059645/VK248.final.bam	2e936ce11ccdb8bd7b742b0601f36a21	269286771	WGS	GENOMIC	RANDOM PCR	ILLUMINA	3995941	236296184
ERR4059646	VK251	SAMEA6800008	Viking Age human sample	ERX4058431	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059646/ERR4059646.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059646/VK251.final.bam	81f14075c6a68be9b1f5b8cffb9d8a03	156872265	WGS	GENOMIC	RANDOM PCR	ILLUMINA	2263157	134231760
ERR4059647	VK252	SAMEA6800009	Viking Age human sample	ERX4058432	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059647/ERR4059647.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059647/VK252.final.bam	9b898ac807b8278d7e5ea5f7f9a4c241	12122302	WGS	GENOMIC	RANDOM PCR	ILLUMINA	176829	9179432
ERR4059648	VK253	SAMEA6800010	Viking Age human sample	ERX4058433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059648/ERR4059648.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059648/VK253.final.bam	bd295d3797286d7bb49efdcb6c7ac7ef	32408681	WGS	GENOMIC	RANDOM PCR	ILLUMINA	471158	25395062
ERR4059651	VK256	SAMEA6800013	Viking Age human sample	ERX4058436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059651/ERR4059651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059651/VK256.final.bam	b93f0439839f8b4fcb327e59b461f65c	4438297362	WGS	GENOMIC	RANDOM PCR	ILLUMINA	64446042	4215602287
ERR4059652	VK257	SAMEA6800014	Viking Age human sample	ERX4058437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059652/ERR4059652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059652/VK257.final.bam	1a4418240801a63bc4e842dc81eb8e1f	3458417666	WGS	GENOMIC	RANDOM PCR	ILLUMINA	49891554	3148943739
ERR4059657	VK262	SAMEA6800019	Viking Age human sample	ERX4058442	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059657/ERR4059657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059657/VK262.final.bam	a1967f4cc687b4d58820437f338091ef	4088611428	WGS	GENOMIC	RANDOM PCR	ILLUMINA	58435226	3775235454
ERR4059659	VK264	SAMEA6800021	Viking Age human sample	ERX4058444	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059659/ERR4059659.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059659/VK264.final.bam	a9e778cf6963632a88d2a130e6d95c76	3406905868	WGS	GENOMIC	RANDOM PCR	ILLUMINA	48751203	3068962624
ERR4059664	VK269	SAMEA6800026	Viking Age human sample	ERX4058449	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059664/ERR4059664.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059664/VK269.final.bam	bc84c7ce4574a3571c24ebdc0dc6d4fc	268577997	WGS	GENOMIC	RANDOM PCR	ILLUMINA	3787269	219613679
ERR4059665	VK270	SAMEA6800027	Viking Age human sample	ERX4058450	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059665/ERR4059665.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059665/VK270.final.bam	d2cac7b3ef1ccc8e760f8269ab0faa3d	163506979	WGS	GENOMIC	RANDOM PCR	ILLUMINA	2470080	120195360
ERR4059667	VK273	SAMEA6800029	Viking Age human sample	ERX4058452	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059667/ERR4059667.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059667/VK273.final.bam	0f675e577add07a382df289075320f9f	4080197055	WGS	GENOMIC	RANDOM PCR	ILLUMINA	64469403	3379199961
ERR4059668	VK274	SAMEA6800030	Viking Age human sample	ERX4058453	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059668/ERR4059668.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059668/VK274.final.bam	669264cc45d5dc7dcdcf8efc9545d3cb	4882790208	WGS	GENOMIC	RANDOM PCR	ILLUMINA	79150025	5313769035
ERR4059669	VK275	SAMEA6800031	Viking Age human sample	ERX4058454	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059669/ERR4059669.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059669/VK275.final.bam	0084269dccf8b2ddcebf70857954fa06	1397276687	WGS	GENOMIC	RANDOM PCR	ILLUMINA	21832445	1388204189
ERR4059671	VK278	SAMEA6800033	Viking Age human sample	ERX4058456	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059671/ERR4059671.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059671/VK278.final.bam	c20c233feb1aaa3d0d645f347853cba9	2334375522	WGS	GENOMIC	RANDOM PCR	ILLUMINA	33771507	2055537012
ERR4059673	VK280	SAMEA6800035	Viking Age human sample	ERX4058458	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059673/ERR4059673.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059673/VK280.final.bam	e06a94990917cd197367e52b9a4ba5e8	1045701985	WGS	GENOMIC	RANDOM PCR	ILLUMINA	15512744	1036292615
ERR4059678	VK286	SAMEA6800040	Viking Age human sample	ERX4058463	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059678/ERR4059678.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059678/VK286.final.bam	593bf171577aab81deff9cffa6c2d089	2576435706	WGS	GENOMIC	RANDOM PCR	ILLUMINA	37154975	2504167020
ERR4059683	VK291	SAMEA6800045	Viking Age human sample	ERX4058468	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059683/ERR4059683.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059683/VK291.final.bam	adce90e193c025dbfc8b3e845d7d3fd7	3307374480	WGS	GENOMIC	RANDOM PCR	ILLUMINA	50759246	3444623927
ERR4059684	VK292	SAMEA6800046	Viking Age human sample	ERX4058469	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059684/ERR4059684.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059684/VK292.final.bam	115d80db1921b0a1df19326583c499e3	329910724	WGS	GENOMIC	RANDOM PCR	ILLUMINA	4999231	308423515
ERR4059685	VK294	SAMEA6800047	Viking Age human sample	ERX4058470	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059685/ERR4059685.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059685/VK294.final.bam	02734dbaab192cbd7219bd9808bf1aa7	3671099057	WGS	GENOMIC	RANDOM PCR	ILLUMINA	57143308	3505825007
ERR4059690	VK300	SAMEA6800052	Viking Age human sample	ERX4058475	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059690/ERR4059690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059690/VK300.final.bam	fa3ce9ac9914837e8094c15f2036b119	1555916429	WGS	GENOMIC	RANDOM PCR	ILLUMINA	23992094	1573746688
ERR4059692	VK303	SAMEA6800054	Viking Age human sample	ERX4058477	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059692/ERR4059692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059692/VK303.final.bam	eb5010085e6043dd2d5e39f8f8c98f75	6979206764	WGS	GENOMIC	RANDOM PCR	ILLUMINA	109547576	7744829790
ERR4059701	VK316	SAMEA6800063	Viking Age human sample	ERX4058486	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059701/ERR4059701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059701/VK316.final.bam	183bec0bb39f4a3218f2a70c3756f2ef	4502771422	WGS	GENOMIC	RANDOM PCR	ILLUMINA	69760463	4512466708
ERR4059704	VK319	SAMEA6800066	Viking Age human sample	ERX4058489	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059704/ERR4059704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059704/VK319.final.bam	77dbdec66e81179d7eebcfd92a9c8d72	1856822460	WGS	GENOMIC	RANDOM PCR	ILLUMINA	27528077	1740822851
ERR4059706	VK322	SAMEA6800068	Viking Age human sample	ERX4058491	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059706/ERR4059706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059706/VK322.final.bam	6ddc5437e6b8e1e7bed5d999312c9391	4657899618	WGS	GENOMIC	RANDOM PCR	ILLUMINA	68591239	3888771506
ERR4059707	VK323	SAMEA6800069	Viking Age human sample	ERX4058492	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059707/ERR4059707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059707/VK323.final.bam	882d344aefb4545cd17679937ae00e43	4785016488	WGS	GENOMIC	RANDOM PCR	ILLUMINA	69167766	4171998092
ERR4059709	VK325	SAMEA6800071	Viking Age human sample	ERX4058494	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059709/ERR4059709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059709/VK325.final.bam	8cbe62c02e164147f4db9cae7394c234	2251457479	WGS	GENOMIC	RANDOM PCR	ILLUMINA	32164497	1834742231
ERR4059710	VK326	SAMEA6800072	Viking Age human sample	ERX4058495	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059710/ERR4059710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059710/VK326.final.bam	a851fd721418d8c894395b1ed4a9ca3d	4426946797	WGS	GENOMIC	RANDOM PCR	ILLUMINA	64231148	3907876271
ERR4059715	VK332	SAMEA6800077	Viking Age human sample	ERX4058500	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059715/ERR4059715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059715/VK332.final.bam	f1792fd3f428a88a2c0471e752227d72	5481871733	WGS	GENOMIC	RANDOM PCR	ILLUMINA	84540333	4521001576
ERR4059716	VK333	SAMEA6800078	Viking Age human sample	ERX4058501	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059716/ERR4059716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059716/VK333.final.bam	00f36bfc2339f88117b459e6816dd241	4306047217	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63991307	3630291854
ERR4059721	VK338	SAMEA6800083	Viking Age human sample	ERX4058506	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059721/ERR4059721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059721/VK338.final.bam	c92207d507321c4fe707f4058a5132ac	1918558354	WGS	GENOMIC	RANDOM PCR	ILLUMINA	26745716	1747620460
ERR4059722	VK339	SAMEA6800084	Viking Age human sample	ERX4058507	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059722/ERR4059722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059722/VK339.final.bam	d07f686173840014a4c604d6313090e9	43130943	WGS	GENOMIC	RANDOM PCR	ILLUMINA	684764	39995010
ERR4059723	VK340	SAMEA6800085	Viking Age human sample	ERX4058508	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059723/ERR4059723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059723/VK340.final.bam	fce0fe8855790df83d5e04659a019d0c	2124366223	WGS	GENOMIC	RANDOM PCR	ILLUMINA	30587758	1959485868
ERR4059727	VK345	SAMEA6800089	Viking Age human sample	ERX4058512	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059727/ERR4059727.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059727/VK345.final.bam	f0e89a3f73a42fbb7818d95dde84a22f	3968580437	WGS	GENOMIC	RANDOM PCR	ILLUMINA	57079919	3385544119
ERR4059734	VK353	SAMEA6800096	Viking Age human sample	ERX4058519	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059734/ERR4059734.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059734/VK353.final.bam	8155638a0be36bb0cae09c8c2b924584	4591296792	WGS	GENOMIC	RANDOM PCR	ILLUMINA	65135729	4035984363
ERR4059735	VK354	SAMEA6800097	Viking Age human sample	ERX4058520	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059735/ERR4059735.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059735/VK354.final.bam	a9c30549721888aa228b0c784afb23b1	2272099323	WGS	GENOMIC	RANDOM PCR	ILLUMINA	32083104	2077766778
ERR4059738	VK358	SAMEA6800100	Viking Age human sample	ERX4058523	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059738/ERR4059738.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059738/VK358.final.bam	d8dc82ec60d4b01651e7725b6bda60fd	3876625720	WGS	GENOMIC	RANDOM PCR	ILLUMINA	55924003	3194962535
ERR4059741	VK362	SAMEA6800103	Viking Age human sample	ERX4058526	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059741/ERR4059741.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059741/VK362.final.bam	cbb81835c108b9ed259b1dd6f73ee994	1941597933	WGS	GENOMIC	RANDOM PCR	ILLUMINA	29683404	1980487897
ERR4059742	VK363	SAMEA6800104	Viking Age human sample	ERX4058527	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059742/ERR4059742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059742/VK363.final.bam	15426dcaa044c8da48c9cbd7651f92af	4183786541	WGS	GENOMIC	RANDOM PCR	ILLUMINA	61256263	4140364755
ERR4059743	VK364	SAMEA6800105	Viking Age human sample	ERX4058528	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059743/ERR4059743.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059743/VK364.final.bam	d724c14f37245b2f5faf570a61695752	4828798556	WGS	GENOMIC	RANDOM PCR	ILLUMINA	71604296	4904515065
ERR4059744	VK365	SAMEA6800106	Viking Age human sample	ERX4058529	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059744/ERR4059744.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059744/VK365.final.bam	6f5129b49b4ae1247d22df2d2c55efe5	2377869149	WGS	GENOMIC	RANDOM PCR	ILLUMINA	35632340	2365928496
ERR4059749	VK370	SAMEA6800111	Viking Age human sample	ERX4058534	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059749/ERR4059749.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059749/VK370.final.bam	27be6c1e5d3c8632112ec82374aeb7f0	4113471488	WGS	GENOMIC	RANDOM PCR	ILLUMINA	61129634	4047425070
ERR4059750	VK371	SAMEA6800112	Viking Age human sample	ERX4058535	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059750/ERR4059750.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059750/VK371.final.bam	1496277d68564a1d2a0e456c5ae6ab79	2143312957	WGS	GENOMIC	RANDOM PCR	ILLUMINA	30986526	2031576809
ERR4059751	VK372	SAMEA6800113	Viking Age human sample	ERX4058536	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059751/ERR4059751.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059751/VK372.final.bam	e259d7203753315cb8c4a45632bcc946	4212750134	WGS	GENOMIC	RANDOM PCR	ILLUMINA	63911633	4168153140
ERR4059752	VK373	SAMEA6800114	Viking Age human sample	ERX4058537	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059752/ERR4059752.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059752/VK373.final.bam	aa03ca68529badee75161233bfd3c476	3392577866	WGS	GENOMIC	RANDOM PCR	ILLUMINA	50204816	3368869847
ERR4059753	VK379	SAMEA6800115	Viking Age human sample	ERX4058538	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059753/ERR4059753.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059753/VK379.final.bam	9b2e613f92d4b90409a93539f7a7be4a	207234593	WGS	GENOMIC	RANDOM PCR	ILLUMINA	3102520	216213766
ERR4059755	VK382	SAMEA6800117	Viking Age human sample	ERX4058540	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059755/ERR4059755.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059755/VK382.final.bam	4ff3a01234329e2dd938b3a344a59f8d	179672936	WGS	GENOMIC	RANDOM PCR	ILLUMINA	2679975	184745113
ERR4059758	VK385	SAMEA6800120	Viking Age human sample	ERX4058543	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059758/ERR4059758.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059758/VK385.final.bam	378f40ab6bf85602f3551f230e550f53	4813552141	WGS	GENOMIC	RANDOM PCR	ILLUMINA	77584738	4732499854
ERR4059762	VK389	SAMEA6800124	Viking Age human sample	ERX4058547	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059762/ERR4059762.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059762/VK389.final.bam	9f07e4695c9cf585dcfe1dfb9f19a370	3941084158	WGS	GENOMIC	RANDOM PCR	ILLUMINA	62104506	3441465159
ERR4059765	VK392	SAMEA6800127	Viking Age human sample	ERX4058550	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059765/ERR4059765.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059765/VK392.final.bam	2289d9a9aad40f1fa00813b227d6b865	3438898059	WGS	GENOMIC	RANDOM PCR	ILLUMINA	54224002	3244926266
ERR4059766	VK393	SAMEA6800128	Viking Age human sample	ERX4058551	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059766/ERR4059766.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059766/VK393.final.bam	4d9fbe0119503023b1ebe94631ebfcaf	3586977192	WGS	GENOMIC	RANDOM PCR	ILLUMINA	56937839	3699819063
ERR4059767	VK394	SAMEA6800129	Viking Age human sample	ERX4058552	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059767/ERR4059767.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059767/VK394.final.bam	f069a3de71727cc645733bc9471c4f5f	2709031027	WGS	GENOMIC	RANDOM PCR	ILLUMINA	41950505	2275896788
ERR4059768	VK395	SAMEA6800130	Viking Age human sample	ERX4058553	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059768/ERR4059768.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059768/VK395.final.bam	f02f50703ec5e5477d11177b65350ee4	4679506322	WGS	GENOMIC	RANDOM PCR	ILLUMINA	67494270	4448386020
ERR4059772	VK399	SAMEA6800134	Viking Age human sample	ERX4058557	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059772/ERR4059772.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059772/VK399.final.bam	dbf426485d10abc778dd03fb2df63613	5507760948	WGS	GENOMIC	RANDOM PCR	ILLUMINA	81721155	5287564980
ERR4059776	VK403	SAMEA6800138	Viking Age human sample	ERX4058561	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059776/ERR4059776.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059776/VK403.final.bam	f27bc1bb98ffdcaa327094a610897f41	4886329791	WGS	GENOMIC	RANDOM PCR	ILLUMINA	71727684	4611474267
ERR4059784	VK411	SAMEA6800146	Viking Age human sample	ERX4058569	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059784/ERR4059784.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059784/VK411.final.bam	53d9011785acc3d7fa34e876f929442c	65918339	WGS	GENOMIC	RANDOM PCR	ILLUMINA	923511	57689913
ERR4059788	VK417	SAMEA6800150	Viking Age human sample	ERX4058573	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059788/ERR4059788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059788/VK417.final.bam	207658c8fd830bdfffaf3a866bfb6f8b	4297995788	WGS	GENOMIC	RANDOM PCR	ILLUMINA	67228579	3543997017
ERR4059794	VK424	SAMEA6800156	Viking Age human sample	ERX4058579	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/004/ERR4059794/ERR4059794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059794/VK424.final.bam	39e1c0b27e52ff416e37a22f03166601	486874455	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6538989	419214119
ERR4059799	VK429	SAMEA6800161	Viking Age human sample	ERX4058584	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/009/ERR4059799/ERR4059799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059799/VK429.final.bam	a6ba69f0de24768b06dc4b8d3967047d	8955235766	WGS	GENOMIC	RANDOM PCR	ILLUMINA	139199426	8436521140
ERR4059806	VK437	SAMEA6800168	Viking Age human sample	ERX4058591	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/006/ERR4059806/ERR4059806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059806/VK437.final.bam	5a4850e47193f2520cc9165510db3bbc	76557872	WGS	GENOMIC	RANDOM PCR	ILLUMINA	1066220	71456422
ERR4059807	VK438	SAMEA6800169	Viking Age human sample	ERX4058592	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/007/ERR4059807/ERR4059807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059807/VK438.final.bam	3db9b48e7bd66919d573ec6414f9fe27	773737516	WGS	GENOMIC	RANDOM PCR	ILLUMINA	11420930	665096679
ERR4059808	VK439	SAMEA6800170	Viking Age human sample	ERX4058593	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059808/ERR4059808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059808/VK439.final.bam	d8a3a18fff31f6113e9e390ae4e469db	514436427	WGS	GENOMIC	RANDOM PCR	ILLUMINA	7150649	498971444
ERR4059811	VK442	SAMEA6800173	Viking Age human sample	ERX4058596	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/001/ERR4059811/ERR4059811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059811/VK442.final.bam	ac7b218b112f9cf1466161bd31402780	4383626559	WGS	GENOMIC	RANDOM PCR	ILLUMINA	67598053	3834078805
ERR4059823	VK456	SAMEA6800185	Viking Age human sample	ERX4058608	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/003/ERR4059823/ERR4059823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059823/VK456.final.bam	d6144af6ec479fab80a428c42d193475	4092247561	WGS	GENOMIC	RANDOM PCR	ILLUMINA	64539523	4298631145
ERR4059825	VK458	SAMEA6800187	Viking Age human sample	ERX4058610	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059825/ERR4059825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059825/VK458.final.bam	53043db718dec48461bff611d8321716	641910709	WGS	GENOMIC	RANDOM PCR	ILLUMINA	9692365	555941802
ERR4059828	VK461	SAMEA6800190	Viking Age human sample	ERX4058613	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/008/ERR4059828/ERR4059828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059828/VK461.final.bam	12a8c7f00d8262873580bce4602f77a4	845211804	WGS	GENOMIC	RANDOM PCR	ILLUMINA	12215656	845838980
ERR4059830	VK463	SAMEA6800192	Viking Age human sample	ERX4058615	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/000/ERR4059830/ERR4059830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059830/VK463.final.bam	f182a2efe31fa91173babc670c68edf7	851428208	WGS	GENOMIC	RANDOM PCR	ILLUMINA	12204233	828311527
ERR4059832	VK466	SAMEA6800194	Viking Age human sample	ERX4058617	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/002/ERR4059832/ERR4059832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059832/VK466.final.bam	0e7dc6f6bcdf3b8354cf2d19acc51c5d	442908534	WGS	GENOMIC	RANDOM PCR	ILLUMINA	6713219	380379725
ERR4059835	VK469	SAMEA6800197	Viking Age human sample	ERX4058620	ftp.sra.ebi.ac.uk/vol1/fastq/ERR405/005/ERR4059835/ERR4059835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR405/ERR4059835/VK469.final.bam	a4e906c1f32db93eea720f906c85926f	718873656	WGS	GENOMIC	RANDOM PCR	ILLUMINA	10745337	697163544
