run_accession	sample_alias	sample_accession	sample_title	experiment_accession	fastq_ftp	submitted_ftp	submitted_md5	submitted_bytes	library_strategy	library_source	library_selection	instrument_platform	read_count	base_count
ERR3325034	I0986	SAMEA5608008	Ancient Central and South Asia	ERX3349769	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3325034/ERR3325034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325034/I0986.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325034/I0986.bam.bai	0c0a580ebf9c480c5613473fff907b34;9ebd10f8f797b87f791a9bdff1077294	78189380;5726376	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1366360	74662633
ERR3325038	I1018	SAMEA5608012	Ancient Central and South Asia	ERX3349773	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3325038/ERR3325038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325038/I1018.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325038/I1018.bam.bai	e5e18aac15d1e1a49937a4aadc215133;04814c8fdf424675cd1cba4a364f1c5c	223168860;5925360	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	3812401	198844081
ERR3325046	I1027	SAMEA5608020	Ancient Central and South Asia	ERX3349781	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/006/ERR3325046/ERR3325046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325046/I1027.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325046/I1027.bam.bai	9dd19be9f633eab1f0e21a20a741fea6;7896c449c18cebeed593e8ef5f0ae695	1433182321;6533296	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	25750336	1363524435
ERR3325048	I3864	SAMEA5608035	Ancient Central and South Asia	ERX3349783	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3325048/ERR3325048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325048/I3864.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325048/I3864.bam.bai	9741e7e2a7ee0d3f325ed4f243801e5a;f71c4d18046afb03fefb05647c652e55	141958561;5831600	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2594325	137698374
ERR3325051	I0358	SAMEA5608039	Ancient Central and South Asia	ERX3349786	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/001/ERR3325051/ERR3325051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325051/I0358.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325051/I0358.bam.bai	e5d50d934b0319b5160ffc12619bad05;4cd397d8e582f4d743cae5e8ee6276c1	143810637;5840496	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2250450	130864632
ERR3325058	I0360	SAMEA5608046	Ancient Central and South Asia	ERX3349793	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3325058/ERR3325058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325058/I0360.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325058/I0360.bam.bai	5bb8608df1805c9441ff907c22bf7e0b;dcd252d24712f21a3a5580b01d1b3785	44271450;5484648	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	685513	42061704
ERR3325060	I0940	SAMEA5608022	Ancient Central and South Asia	ERX3349795	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/000/ERR3325060/ERR3325060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325060/I0940.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325060/I0940.bam.bai	68c5830e0cd3e5f4fdb60c1ec5ed8c8c;95956a5f8549e413cbdad2fe91c42904	97287123;5781400	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1700902	93935372
ERR3325062	I1054	SAMEA5608024	Ancient Central and South Asia	ERX3349797	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/002/ERR3325062/ERR3325062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325062/I1054.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325062/I1054.bam.bai	2ddd17110a667622638d892ff8625532;8913d9627554cb879d3aef8cac349f8d	675421460;6178792	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11206739	669657673
ERR3325063	I1010	SAMEA5608025	Ancient Central and South Asia	ERX3349798	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/003/ERR3325063/ERR3325063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325063/I1010.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325063/I1010.bam.bai	4ca4b4e3c9517885fdc6e24c4ea9b0c6;e79ae4091127159a1e89e69c5fd91c6a	48014555;5523680	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	866870	44180924
ERR3325064	I4778	SAMEA5607770	Ancient Central and South Asia	ERX3349799	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/004/ERR3325064/ERR3325064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325064/I4778.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325064/I4778.bam.bai	244b9f8e63a55c2260f8ea7b4ef7ecd8;3b37014fd20a8ac1b3bae7f96741c46f	365562291;5970024	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7347102	372939527
ERR3325068	I1958	SAMEA5608072	Ancient Central and South Asia	ERX3349803	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/008/ERR3325068/ERR3325068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325068/I1958.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325068/I1958.bam.bai	422bf3018b9417a47b485146eb67fd30;5022f307193fc50db3e4787a28899675	18041180;4505440	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	369523	16042690
ERR3325069	I8508	SAMEA5608093	Ancient Central and South Asia	ERX3349804	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/009/ERR3325069/ERR3325069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325069/I8508.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325069/I8508.bam.bai	24ef5b8709028927f8bb63e55d017ca6;3b5617035c42ea18dff02a91ca6ad717	34158155;5398984	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	696864	29699409
ERR3325072	I11562	SAMEA5607915	Ancient Central and South Asia	ERX3349807	ftp.sra.ebi.ac.uk/vol1/fastq/ERR332/002/ERR3325072/ERR3325072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325072/I11562.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR332/ERR3325072/I11562.bam.bai	d884437950247954cb4e1030ef013b07;a4ba7965fd11d2cf5898b693f7222e1e	6647647;2304144	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	42432	2117824
ERR4589255	I10000	SAMEA5607872	Ancient Central and South Asia	ERX4522917		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589255/I10000.MT.bam	77e3aa09aaade4dfb85471a262241b16	424732766	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	8564849	406073416
ERR4589261	I10974	SAMEA5607877	Ancient Central and South Asia	ERX4522923		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589261/I10974.MT.bam	7f40e15aebb3a454dee821f6269cf086	474470321	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	9686512	444357900
ERR4589263	I11456	SAMEA5607976	Ancient Central and South Asia	ERX4522925		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589263/I11456.MT.bam	0db4caf0a0f812e4a39cf6e0f71e3a90	750869749	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	15773751	702302709
ERR4589264	I11459	SAMEA5607970	Ancient Central and South Asia	ERX4522926		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589264/I11459.MT.bam	d5c452a4835ba42a951b58194000fb2d	331722714	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	7011960	285529531
ERR4589268	I11466	SAMEA5607971	Ancient Central and South Asia	ERX4522930	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589268/ERR4589268.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589268/I11466.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589268/I11466.MT.bam.bai	1ca7f598dea100e7e73dab29e340bee2;b128595c614a896fb113fdb43cb5bef6	79222909;5730816	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1616072	67486915
ERR4589271	I11471	SAMEA5607973	Ancient Central and South Asia	ERX4522933	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589271/ERR4589271.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589271/I11471.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589271/I11471.MT.bam.bai	f64b264d15b3ce08392fce880acc1b8c;af25cd966ccc7fb422a6f397a1f9f025	34672837;5361920	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	773839	26980987
ERR4589272	I11472	SAMEA5607980	Ancient Central and South Asia	ERX4522934		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589272/I11472.MT.bam	2188660188724c6e33267b0caeded05a	45198229	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	944846	35972573
ERR4589273	I11474	SAMEA5607963	Ancient Central and South Asia	ERX4522935		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589273/I11474.MT.bam	9430f6a2e6358099aa753e0a565d2e5e	531436799	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11152462	478036344
ERR4589279	I11488	SAMEA5607979	Ancient Central and South Asia	ERX4522941	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589279/ERR4589279.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589279/I11488.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589279/I11488.MT.bam.bai	c7e953711babd5b608756d219adde5da;2dcb744f14b0f824bfa7a01e7556cdcd	6959956;3612424	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	149219	5048178
ERR4589280	I8190	SAMEA5608078	Ancient Central and South Asia	ERX4522942		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589280/I8190.MT.bam	a40e4176ec5a80c577a14259228b060e	228577867	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4518673	221998186
ERR4589283	I8502	SAMEA5607694	Ancient Central and South Asia	ERX4522945	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589283/ERR4589283.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589283/I8502.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589283/I8502.MT.bam.bai	2515e0ececabbf162339faa43b3ff4b4;88ed6a3d9d1eb9c98183b973456abe46	137781681;5835560	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2950144	120228590
ERR4589285	I8504	SAMEA5607687	Ancient Central and South Asia	ERX4522947		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589285/I8504.MT.bam	8f17ad7657b1aeba057e885904f01963	238503494	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	4876154	215583686
ERR4589286	I8505	SAMEA5607693	Ancient Central and South Asia	ERX4522948	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589286/ERR4589286.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589286/I8505.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589286/I8505.MT.bam.bai	b09db437e67afba4edfd5f3397dba637;579a3f0bcb04b833d8e7873b1ec1131d	60473247;5668872	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1200733	54336733
ERR4589287	I8506	SAMEA5607812	Ancient Central and South Asia	ERX4522949		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589287/I8506.MT.bam	5f090a0e2d1167a02dced2671f5e99bd	351082567	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6686767	336773360
ERR4589289	I8508	SAMEA5608093	Ancient Central and South Asia	ERX4522951	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589289/ERR4589289.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589289/I8508.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589289/I8508.MT.bam.bai	24ef5b8709028927f8bb63e55d017ca6;3b5617035c42ea18dff02a91ca6ad717	34158155;5398984	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	696864	29699409
ERR4589291	I8524	SAMEA5607692	Ancient Central and South Asia	ERX4522953		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589291/I8524.MT.bam	2623a34b635527e9f7fa8940e3f43bcd	128950718	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	2671373	115134275
ERR4589292	I8525	SAMEA5607696	Ancient Central and South Asia	ERX4522954	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589292/ERR4589292.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589292/I8525.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589292/I8525.MT.bam.bai	2c48b7e3d3ba880772a1c0c937186086;a4edf753193328faa756397ed309df32	40446279;5504568	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	755825	37490672
ERR4589295	I8528	SAMEA5607681	Ancient Central and South Asia	ERX4522957	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/005/ERR4589295/ERR4589295.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589295/I8528.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589295/I8528.MT.bam.bai	31e5be5bc6a025ad20d00384dcd6a4bb;a5e11b6a08a7a236981ff4c1d8a20dc6	34851130;5390968	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	735260	30622965
ERR4589296	I8529	SAMEA5607691	Ancient Central and South Asia	ERX4522958	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589296/ERR4589296.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589296/I8529.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589296/I8529.MT.bam.bai	bdedb463734c1f6f5b743e73248f4f6f;57521c5c09a1349bb39729f4d463ccde	49631125;5626816	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	983318	45124419
ERR4589298	I8531	SAMEA5607697	Ancient Central and South Asia	ERX4522960	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589298/ERR4589298.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589298/I8531.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589298/I8531.MT.bam.bai	892bff8c6d4ecd5e64153b7afc549f20;c25fd764e323988b4aa98358a1f7ac1d	59839433;5664816	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	1224114	53769616
ERR4589299	I8532	SAMEA5607674	Ancient Central and South Asia	ERX4522961	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589299/ERR4589299.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589299/I8532.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589299/I8532.MT.bam.bai	73ce2e9ed5d9b72b25c9b90077bd2448;ca81cff315014c8086bba6cbafa8c2d8	42976358;5511032	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	881871	38345997
ERR4589304	I8728	SAMEA5607977	Ancient Central and South Asia	ERX4522966		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589304/I8728.MT.bam	298a1580092f03ccb54ab12a5927e415	275309795	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	5246120	276625090
ERR4589307	I8998	SAMEA5607875	Ancient Central and South Asia	ERX4522969		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589307/I8998.MT.bam	9818a332037d1025e500ade3cdff90c8	825100406	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	17544339	815882680
ERR4589310	I8220	SAMEA5607596	Ancient Central and South Asia	ERX4522972		ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589310/I8220.MT.bam	cb5fbf85f188fa470b61630b61f37af2	923820947	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	19013841	859501964
ERR4589312	I8246	SAMEA5607600	Ancient Central and South Asia	ERX4522974	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589312/ERR4589312.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589312/I8246.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589312/I8246.MT.bam.bai	4391d7cc2efb8d2d933a2b85a695dbd2;82a243b13c7decb785884c6729ace5f6	284073324;5923568	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	6000674	243296761
ERR4589434	I0359	SAMEA5608040	Ancient Central and South Asia	ERX4523096	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589434/ERR4589434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589434/I0359.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589434/I0359.MT.bam.bai	a22fc91b057cebda16d8635e9cd7cf37;e41d781e0667b108dfc2886c8de0a208	4195536;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	124829	7923998
ERR4589436	I0361	SAMEA5608042	Ancient Central and South Asia	ERX4523098	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589436/ERR4589436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589436/I0361.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589436/I0361.MT.bam.bai	8e3bfa4b5b1b109eff91ea9669febdf0;8609eebab52bae33c3c959a50ac01bab	2392459;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	75038	4589075
ERR4589438	I0421	SAMEA5608047	Ancient Central and South Asia	ERX4523100	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589438/ERR4589438.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589438/I0421.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589438/I0421.MT.bam.bai	7a4f5354e7fcfe0c84ce9f2f8cdf6b25;0de6f48e747febd292efe7ac394cf9d0	348346;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	11354	656620
ERR4589441	I0430	SAMEA5608041	Ancient Central and South Asia	ERX4523103	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589441/ERR4589441.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589441/I0430.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589441/I0430.MT.bam.bai	724d57e1d466b6097f070427b2aac76b;fe209a3eddb13a06d92e951d466550dd	3274570;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	93921	6140531
ERR4589444	I0507	SAMEA5607647	Ancient Central and South Asia	ERX4523106	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/004/ERR4589444/ERR4589444.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589444/I0507.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589444/I0507.MT.bam.bai	516177a86f6ac36c788fd2928aba706f;7c93c65160e38f90cd8187e9db118461	5099173;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	138364	9155884
ERR4589447	I0939	SAMEA5607989	Ancient Central and South Asia	ERX4523109	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589447/ERR4589447.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589447/I0939.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589447/I0939.MT.bam.bai	85ed3cb06f0a50dbf2e5df8033cedea5;6272817154639d5ffa269e28fd7d9d62	750050;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	18973	1090585
ERR4589450	I0943	SAMEA5607990	Ancient Central and South Asia	ERX4523112	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589450/ERR4589450.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589450/I0943.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589450/I0943.MT.bam.bai	b62781e85ba534c66356f1b5fe1d4bcd;c689892ceded18c4175263a1f8cea22f	3810735;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	104079	6076798
ERR4589453	I0946	SAMEA5607917	Ancient Central and South Asia	ERX4523115	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/003/ERR4589453/ERR4589453.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589453/I0946.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589453/I0946.MT.bam.bai	fdad185906dcdb98220336f41de862f6;2988f4ec76031d2dfe69c8d5b6bd8420	15322;128	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	268	15353
ERR4589456	I0983	SAMEA5608029	Ancient Central and South Asia	ERX4523118	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589456/ERR4589456.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589456/I0983.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589456/I0983.MT.bam.bai	f345e707915e8059d71bc291165701da;fa4487222d84ccb1a8766567a62d68e3	4376440;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	125959	6913347
ERR4589459	I0989	SAMEA5608002	Ancient Central and South Asia	ERX4523121	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/009/ERR4589459/ERR4589459.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589459/I0989.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589459/I0989.MT.bam.bai	409364f41dded0b1cf8d2365f4571c63;3aa0b15d29bd55dc859ddbdc9dbeef23	2006631;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	53547	3282872
ERR4589461	I1006	SAMEA5608010	Ancient Central and South Asia	ERX4523123	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589461/ERR4589461.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589461/I1006.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589461/I1006.MT.bam.bai	6e21c122f5df214046c4e1332c7d489c;9a0fe8415c55f855cb196a6193c00412	977862;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	27509	1569205
ERR4589462	I1007	SAMEA5608027	Ancient Central and South Asia	ERX4523124	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589462/ERR4589462.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589462/I1007.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589462/I1007.MT.bam.bai	9ae19d9d2912a4764439804e09ed0d2d;f121503e37e78dc9665815a0ebf990e3	812137;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	21971	1269023
ERR4589471	I1022	SAMEA5607993	Ancient Central and South Asia	ERX4523133	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/001/ERR4589471/ERR4589471.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589471/I1022.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589471/I1022.MT.bam.bai	8e0036dbeaddb5df681427bf06cd29b0;75e2e21c42e96dc224102923b06e836b	2371891;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	71039	3808384
ERR4589472	I1024	SAMEA5607994	Ancient Central and South Asia	ERX4523134	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/002/ERR4589472/ERR4589472.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589472/I1024.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589472/I1024.MT.bam.bai	8e74432e19f289fa16323f66f64c21f8;987e23b379e761667884dc843af3e3b7	577582;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	16429	883068
ERR4589476	I1029	SAMEA5607985	Ancient Central and South Asia	ERX4523138	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589476/ERR4589476.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589476/I1029.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589476/I1029.MT.bam.bai	7bba9bf0b16d0891659a9373834c5a8a;cab817ecaa4aeed96e60d2eb37cae80a	3574164;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	105269	6069972
ERR4589478	I1054	SAMEA5608024	Ancient Central and South Asia	ERX4523140	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/008/ERR4589478/ERR4589478.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589478/I1054.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589478/I1054.MT.bam.bai	c5e88194dea7d44d26ac7c68b7422df0;97424e7e0b6f1f6a70bc09a95744c8ff	1181964;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	32143	1927543
ERR4589480	I1056	SAMEA5608033	Ancient Central and South Asia	ERX4523142	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/000/ERR4589480/ERR4589480.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589480/I1056.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589480/I1056.MT.bam.bai	7099e3639e7f3b21035c9f28f1cb3dba;490ef942f8c2e044133b884c6e5a212e	1255496;152	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	36375	1985505
ERR4589486	I1062	SAMEA5607997	Ancient Central and South Asia	ERX4523148	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/006/ERR4589486/ERR4589486.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589486/I1062.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589486/I1062.MT.bam.bai	1f047bbfd3eb6ae153b9bc8f7ff06752;5e0d1ce83b84f4f3f48a35a7cc926d15	1785349;168	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	55504	2849284
ERR4589487	I1063	SAMEA5607998	Ancient Central and South Asia	ERX4523149	ftp.sra.ebi.ac.uk/vol1/fastq/ERR458/007/ERR4589487/ERR4589487.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589487/I1063.MT.bam;ftp.sra.ebi.ac.uk/vol1/run/ERR458/ERR4589487/I1063.MT.bam.bai	e181fd2b8e594876d37b3231f9797578;ca980850e3b5a424db3ee04c73900e7a	3005828;184	OTHER	GENOMIC	Hybrid Selection	ILLUMINA	92737	4959507
